D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-9.D 06 Jun 24  05:49 pm
Start of data points
1.09288 	 28119020
1.09867 	 27680392
1.10443 	 26619122
1.11022 	 25973940
1.11598 	 25397156
1.12177 	 24817488
1.12753 	 24292918
1.13332 	 23910572
1.13908 	 23303662
1.14487 	 22989960
1.15063 	 22503554
1.15642 	 26194688
1.16218 	 605942
1.16797 	 470605
1.17373 	 415162
1.17952 	 396400
1.1853 	 458957
1.19107 	 638530
1.19685 	 979104
1.20262 	 1330037
1.2084 	 2003076
1.21417 	 1420927
1.21995 	 257892
1.22572 	 175686
1.2315 	 161400
1.23727 	 148665
1.24305 	 145557
1.24882 	 250952
1.2546 	 634646
1.26037 	 1270511
1.26615 	 795234
1.27192 	 161293
1.2777 	 101232
1.28347 	 89905
1.28925 	 86227
1.29502 	 82802
1.3008 	 76755
1.30657 	 72554
1.31235 	 68345
1.31813 	 66288
1.3239 	 92467
1.32968 	 245527
1.33545 	 414019
1.34123 	 164425
1.347 	 61176
1.35278 	 51244
1.35855 	 47365
1.36433 	 43691
1.3701 	 41423
1.37588 	 39622
1.38165 	 38385
1.38743 	 37259
1.3932 	 36609
1.39898 	 35049
1.40475 	 32723
1.41053 	 32101
1.4163 	 30406
1.42208 	 29012
1.42785 	 28903
1.43363 	 27566
1.4394 	 40401
1.44518 	 198405
1.45097 	 223160
1.45673 	 140226
1.46252 	 82482
1.46828 	 34048
1.47407 	 24118
1.47983 	 24387
1.48562 	 93934
1.49138 	 620923
1.49717 	 1137926
1.50293 	 593711
1.50872 	 155236
1.51448 	 48385
1.52027 	 23337
1.52603 	 22212
1.53182 	 28823
1.53758 	 25474
1.54337 	 19331
1.54913 	 16761
1.55492 	 15030
1.56068 	 14272
1.56647 	 14812
1.57225 	 13139
1.57802 	 13191
1.5838 	 13110
1.58957 	 12608
1.59535 	 12796
1.60112 	 12348
1.6069 	 11656
1.61267 	 11516
1.61845 	 12351
1.62422 	 12412
1.63 	 11129
1.63577 	 10405
1.64155 	 10532
1.64732 	 10154
1.6531 	 10768
1.65887 	 10132
1.66465 	 9296
1.67042 	 11138
1.6762 	 18035
1.68197 	 20954
1.68775 	 14886
1.69352 	 10992
1.6993 	 9068
1.70508 	 8518
1.71085 	 8420
1.71663 	 8241
1.7224 	 8124
1.72818 	 9804
1.73395 	 127904
1.73973 	 1466021
1.7455 	 3226856
1.75128 	 2395339
1.75705 	 937646
1.76283 	 311596
1.7686 	 99485
1.77438 	 31304
1.78015 	 21296
1.78593 	 48181
1.7917 	 62533
1.79748 	 43526
1.80325 	 40290
1.80903 	 42873
1.8148 	 29919
1.82058 	 15279
1.82637 	 9068
1.83213 	 7437
1.83792 	 7129
1.84368 	 13253
1.84947 	 36297
1.85523 	 57170
1.86102 	 44130
1.86678 	 30260
1.87257 	 38676
1.87833 	 41347
1.88412 	 27338
1.88988 	 13607
1.89567 	 8404
1.90143 	 6926
1.90722 	 5632
1.91298 	 5241
1.91877 	 5240
1.92453 	 5630
1.93032 	 4922
1.93608 	 5092
1.94187 	 5586
1.94763 	 7938
1.95342 	 17906
1.9592 	 32344
1.96497 	 31155
1.97075 	 18076
1.97652 	 9548
1.9823 	 9326
1.98807 	 15881
1.99385 	 20981
1.99962 	 18166
2.0054 	 10122
2.01117 	 10734
2.01695 	 19835
2.02272 	 28851
2.0285 	 25608
2.03427 	 14202
2.04005 	 8809
2.04582 	 5461
2.0516 	 4091
2.05737 	 4100
2.06315 	 4512
2.06892 	 4167
2.0747 	 3846
2.08048 	 4152
2.08625 	 3543
2.09203 	 3976
2.0978 	 4296
2.10358 	 4065
2.10935 	 3996
2.11513 	 3826
2.1209 	 3914
2.12668 	 3625
2.13245 	 4036
2.13823 	 3976
