D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-3.D 06 Jun 24  03:37 pm
Start of data points
1.0931,28064748
1.09887,27487352
1.10465,26599964
1.11042,25839498
1.1162,25220892
1.12197,24711264
1.12775,24102710
1.13352,23664890
1.1393,23139616
1.14507,22785806
1.15085,22701000
1.15662,27397086
1.1624,595393
1.16817,452678
1.17395,389671
1.17973,374172
1.1855,439943
1.19128,628140
1.19705,957352
1.20283,1302487
1.2086,1937289
1.21438,1484994
1.22015,251603
1.22593,154750
1.2317,141692
1.23748,132860
1.24325,125702
1.24903,239527
1.2548,612502
1.26058,1252344
1.26635,821469
1.27213,144895
1.2779,85703
1.28368,76299
1.28945,73339
1.29523,68688
1.301,63518
1.30678,59513
1.31257,57288
1.31833,54974
1.32412,83095
1.32988,235606
1.33567,409411
1.34143,158600
1.34722,52855
1.35298,41283
1.35877,37863
1.36453,34593
1.37032,34126
1.37608,32272
1.38187,30851
1.38763,30051
1.39342,29630
1.39918,28395
1.40497,26303
1.41073,26041
1.41652,25343
1.42228,23944
1.42807,22856
1.43385,21933
1.43962,36862
1.4454,200965
1.45117,220547
1.45695,137034
1.46272,77534
1.4685,30198
1.47427,19689
1.48005,21120
1.48582,95629
1.4916,627760
1.49737,1158274
1.50315,583866
1.50892,151566
1.5147,43996
1.52047,22080
1.52625,18969
1.53202,25629
1.5378,23295
1.54357,16356
1.54935,13026
1.55512,11982
1.5609,11285
1.56668,12026
1.57245,11529
1.57823,10940
1.584,10403
1.58978,10624
1.59555,10384
1.60133,9876
1.6071,10034
1.61288,9818
1.61865,9328
1.62443,9700
1.6302,9287
1.63598,9764
1.64175,8928
1.64753,8884
1.6533,8844
1.65908,8572
1.66485,8424
1.67063,10188
1.6764,18383
1.68218,21265
1.68795,13926
1.69373,9620
1.69952,8191
1.70528,7869
1.71107,7563
1.71683,7375
1.72262,7188
1.72838,9000
1.73417,160867
1.73993,1610200
1.74572,3250222
1.75148,2316843
1.75727,883126
1.76303,291158
1.76882,94486
1.77458,28793
1.78037,22708
1.78613,48828
1.79192,61468
1.79768,42358
1.80347,39128
1.80923,41119
1.81502,28550
1.82078,13805
1.82657,8479
1.83235,6444
1.83812,6342
1.8439,13288
1.84967,37458
1.85545,56754
1.86122,41801
1.867,30758
1.87277,40073
1.87855,41581
1.88432,25653
1.8901,13639
1.89587,8142
1.90165,5732
1.90742,4734
1.9132,4904
1.91897,4597
1.92475,5130
1.93052,4701
1.9363,4523
1.94207,4846
1.94785,6735
1.95363,19276
1.9594,32322
1.96518,28904
1.97095,15944
1.97673,9123
1.9825,9360
1.98828,16286
1.99405,20876
1.99983,16517
2.0056,9742
2.01138,9587
2.01715,20524
2.02293,28538
2.0287,24186
2.03448,14254
2.04025,6993
2.04603,4732
2.0518,3678
2.05758,3735
2.06335,3763
2.06913,3754
2.0749,3427
2.08068,3630
2.08647,3309
2.09223,3398
2.09802,3674
2.10378,3528
2.10957,3656
2.11533,3262
2.12112,3454
2.12688,3458
2.13267,3487
2.13843,3290
2.14422,3138
2.14998,3172
2.15577,3704
2.16153,3782
2.16732,3840
2.17308,3301
2.17887,3053
2.18463,3261
2.19042,3018
2.19618,3244
2.20197,3150
2.20775,2843
2.21352,2944
2.2193,3568
2.22507,2804
2.23085,3044
2.23662,2984
2.2424,2739
2.24817,2815
2.25395,2905
2.25972,3171
2.2655,2737
2.27127,3027
2.27705,2882
2.28282,2537
2.2886,2342
2.29437,2788
2.30015,3175
2.30592,2214
2.3117,2991
2.31747,2550
2.32325,2691
2.32902,2899
2.3348,2663
2.34058,2080
2.34635,2735
2.35213,2203
2.3579,2590
2.36368,2914
2.36945,2658
2.37523,2464
2.381,2061
2.38678,2705
2.39255,2295
2.39833,2638
2.4041,2508
2.40988,2338
2.41565,2432
2.42143,2301
2.4272,2365
2.43298,2511
2.43875,2638
2.44453,2537
2.4503,2174
2.45608,2444
2.46187,2326
2.46763,2438
2.47342,2998
2.47918,2466
2.48497,2340
2.49073,1952
2.49652,2303
2.50228,2069
2.50807,2591
2.51383,2315
2.51962,1760
2.52538,2152
2.53117,2466
2.53693,2043
2.54272,2330
2.54848,2267
2.55427,2182
2.56003,1992
2.56582,1737
2.57158,1946
2.57737,1753
2.58313,2113
2.58892,1812
2.5947,2061
2.60047,1818
2.60625,2018
2.61202,1788
2.6178,1493
2.62357,2026
2.62935,2136
2.63512,2120
2.6409,1738
2.64667,1741
2.65245,1902
2.65822,2059
2.664,2045
2.66977,1825
2.67555,1808
2.68132,1683
2.6871,1976
2.69287,1751
2.69865,1842
2.70442,1677
2.7102,1824
2.71597,1691
2.72175,1772
2.72753,1959
2.7333,1793
