D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-8.D 06 Jun 24  05:27 pm
Start of data points
1.0929,27994768
1.09867,27622608
1.10445,26543930
1.11022,25847066
1.116,25421148
1.12177,24754596
1.12755,24127476
1.13332,23679970
1.1391,23427884
1.14488,22968408
1.15065,23562602
1.15643,20671010
1.1622,623986
1.16798,513079
1.17375,455750
1.17953,439556
1.1853,510660
1.19108,713760
1.19685,1064088
1.20263,1406058
1.2084,2119504
1.21418,1209145
1.21995,261294
1.22573,200792
1.2315,186863
1.23728,174460
1.24305,174866
1.24883,311747
1.2546,724551
1.26038,1352694
1.26615,665679
1.27193,156048
1.27772,114806
1.28348,108526
1.28927,100942
1.29503,95485
1.30082,90254
1.30658,85578
1.31237,80646
1.31813,79196
1.32392,119028
1.32968,297374
1.33547,401286
1.34123,142421
1.34702,67276
1.35278,58743
1.35857,55818
1.36433,51573
1.37012,50344
1.37588,49041
1.38167,45583
1.38743,42795
1.39322,42180
1.399,40222
1.40477,38964
1.41055,35213
1.41632,36235
1.4221,34389
1.42787,33128
1.43365,30974
1.43942,61456
1.4452,242866
1.45097,200969
1.45675,135663
1.46252,69854
1.4683,34254
1.47407,27588
1.47985,30520
1.48562,149837
1.4914,793695
1.49717,1101281
1.50295,453493
1.50872,119485
1.5145,40459
1.52027,23972
1.52605,24449
1.53183,30465
1.5376,26312
1.54338,20216
1.54915,17467
1.55493,16462
1.5607,16301
1.56648,15373
1.57225,15202
1.57803,14569
1.5838,14410
1.58958,13681
1.59535,12851
1.60113,13011
1.6069,12308
1.61268,12474
1.61845,12874
1.62423,12769
1.63,11122
1.63578,11774
1.64155,11135
1.64733,10424
1.65312,10770
1.65888,10835
1.66467,10937
1.67043,13454
1.67622,20928
1.68198,21410
1.68777,14741
1.69353,10454
1.69932,9051
1.70508,8835
1.71087,8797
1.71663,8682
1.72242,8690
1.72818,15255
1.73397,319077
1.73973,2129394
1.74552,3224280
1.75128,1890862
1.75707,677300
1.76283,220609
1.76862,68321
1.77438,24439
