D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-12.D 06 Jun 24  06:54 pm
Start of data points
1.09285 	 27631072
1.09863 	 27633338
1.1044 	 26645500
1.11018 	 26060430
1.11595 	 25494312
1.12173 	 24842700
1.1275 	 24394236
1.13328 	 23922016
1.13905 	 23320356
1.14483 	 22923780
1.15062 	 22595066
1.15638 	 27748060
1.16217 	 697026
1.16793 	 547297
1.17372 	 483119
1.17948 	 454988
1.18527 	 503086
1.19103 	 662907
1.19682 	 980053
1.20258 	 1344768
1.20837 	 1924111
1.21413 	 1662289
1.21992 	 358052
1.22568 	 225048
1.23147 	 209249
1.23723 	 192476
1.24302 	 182407
1.24878 	 254914
1.25457 	 595098
1.26033 	 1211687
1.26612 	 983795
1.2719 	 216820
1.27767 	 129917
1.28345 	 118307
1.28922 	 112572
1.295 	 107001
1.30077 	 99761
1.30655 	 93952
1.31232 	 90016
1.3181 	 85966
1.32387 	 99533
1.32965 	 219061
1.33542 	 433741
1.3412 	 220421
1.34697 	 80593
1.35275 	 65660
1.35852 	 62282
1.3643 	 56661
1.37007 	 54395
1.37585 	 53500
1.38162 	 50026
1.3874 	 48749
1.39317 	 45674
1.39895 	 44509
1.40473 	 41957
1.4105 	 41585
1.41628 	 39711
1.42205 	 37164
1.42783 	 37260
1.4336 	 36006
1.43938 	 41085
1.44515 	 162784
1.45093 	 253466
1.4567 	 158551
1.46248 	 101864
1.46825 	 45648
1.47403 	 30439
1.4798 	 27966
1.48558 	 60738
1.49135 	 444088
1.49713 	 1142725
1.5029 	 761994
1.50868 	 211605
1.51445 	 61287
1.52023 	 30364
1.526 	 23617
1.53178 	 29337
1.53757 	 31792
1.54333 	 24264
1.54912 	 19128
1.55488 	 17779
1.56067 	 17984
1.56643 	 16225
1.57222 	 15856
1.57798 	 15411
1.58377 	 16254
1.58953 	 14853
1.59532 	 15088
1.60108 	 14273
1.60687 	 13657
1.61263 	 14232
1.61842 	 13132
1.62418 	 12949
1.62997 	 12286
1.63573 	 12631
1.64152 	 12522
1.64728 	 11629
1.65307 	 11040
1.65883 	 11587
1.66462 	 11059
1.6704 	 12722
1.67617 	 17044
1.68195 	 22618
1.68772 	 18899
1.6935 	 13522
1.69927 	 10520
1.70505 	 9647
1.71082 	 9586
1.7166 	 9219
1.72237 	 9174
1.72815 	 8621
1.73392 	 42892
1.7397 	 808799
1.74547 	 2857679
1.75125 	 2965751
1.75702 	 1345961
1.7628 	 441788
1.76857 	 141025
1.77435 	 43488
1.78012 	 20625
1.7859 	 37871
1.79168 	 65020
1.79745 	 52831
1.80323 	 38049
1.809 	 44627
1.81478 	 35299
1.82055 	 20879
1.82633 	 11572
1.8321 	 8147
1.83788 	 7787
1.84365 	 9119
1.84943 	 25400
1.8552 	 51806
1.86098 	 51604
1.86675 	 33345
1.87253 	 34687
1.8783 	 45072
1.88408 	 35125
1.88985 	 18920
1.89563 	 10181
1.9014 	 7853
1.90718 	 6060
1.91295 	 6086
1.91873 	 6025
1.92452 	 5472
1.93028 	 4775
1.93607 	 5691
1.94183 	 5486
1.94762 	 6418
1.95338 	 11293
1.95917 	 27210
1.96493 	 34272
1.97072 	 23580
1.97648 	 12080
1.98227 	 8844
1.98803 	 12232
1.99382 	 21119
1.99958 	 21004
2.00537 	 14006
2.01113 	 9479
2.01692 	 13415
2.02268 	 25937
2.02847 	 29612
2.03423 	 21111
2.04002 	 10060
2.0458 	 6402
2.05157 	 4906
2.05735 	 4408
2.06312 	 3872
2.0689 	 4382
2.07467 	 4007
2.08045 	 4482
2.08622 	 4433
2.092 	 3947
2.09777 	 4539
2.10355 	 4317
2.10932 	 4413
2.1151 	 3935
2.12087 	 3675
2.12665 	 3995
2.13242 	 4435
2.1382 	 4129
2.14397 	 3927
2.14975 	 3848
2.15552 	 4357
2.1613 	 4570
