D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-6.D 06 Jun 24  04:43 pm
Start of data points
1.09268 	 27418808
1.09847 	 27740532
1.10423 	 26672394
1.11002 	 26039292
1.11578 	 25287816
1.12157 	 24877306
1.12733 	 24274142
1.13312 	 23808174
1.1389 	 23311712
1.14467 	 22972896
1.15045 	 22754168
1.15622 	 27628028
1.162 	 660411
1.16777 	 512426
1.17355 	 447328
1.17932 	 419799
1.1851 	 481960
1.19087 	 648772
1.19665 	 969002
1.20242 	 1329828
1.2082 	 1924143
1.21397 	 1640570
1.21975 	 320075
1.22552 	 200449
1.2313 	 181275
1.23707 	 169202
1.24285 	 163860
1.24862 	 243889
1.2544 	 599943
1.26017 	 1222604
1.26595 	 950342
1.27173 	 200104
1.2775 	 116226
1.28328 	 106508
1.28905 	 99023
1.29483 	 93887
1.3006 	 88163
1.30638 	 84994
1.31215 	 79745
1.31793 	 75911
1.3237 	 93934
1.32948 	 226464
1.33525 	 423425
1.34103 	 202921
1.3468 	 74326
1.35258 	 57094
1.35835 	 54926
1.36413 	 51317
1.3699 	 49620
1.37568 	 47697
1.38145 	 44497
1.38723 	 43426
1.39302 	 40891
1.39878 	 40503
1.40457 	 37927
1.41033 	 35512
1.41612 	 34707
1.42188 	 34135
1.42767 	 32262
1.43343 	 31741
1.43922 	 37979
1.44498 	 167629
1.45077 	 240504
1.45653 	 151090
1.46232 	 94912
1.46808 	 41112
1.47387 	 27285
1.47963 	 26507
1.48542 	 67434
1.49118 	 489860
1.49697 	 1147528
1.50273 	 709675
1.50852 	 199802
1.51428 	 58993
1.52007 	 27785
1.52585 	 22633
1.53162 	 28015
1.5374 	 29373
1.54317 	 22357
1.54895 	 18088
1.55472 	 16270
1.5605 	 15663
1.56627 	 15456
1.57205 	 14558
1.57782 	 14208
1.5836 	 14487
1.58937 	 13315
1.59515 	 13331
1.60092 	 13879
1.6067 	 12984
1.61247 	 12681
1.61825 	 12151
1.62402 	 11811
1.6298 	 11599
1.63557 	 11700
1.64135 	 11358
1.64712 	 10078
1.6529 	 11999
1.65868 	 10319
1.66445 	 10301
1.67023 	 10914
1.676 	 17404
1.68178 	 23155
1.68755 	 18077
1.69333 	 11637
1.6991 	 9369
1.70488 	 9241
1.71065 	 8661
1.71643 	 9346
1.7222 	 8518
1.72798 	 8897
1.73375 	 57836
1.73953 	 959191
1.7453 	 2961558
1.75108 	 2757338
1.75685 	 1208030
1.76263 	 414776
1.7684 	 132205
1.77418 	 41789
1.77997 	 20744
1.78573 	 38950
1.79152 	 63751
1.79728 	 49378
1.80307 	 37688
1.80883 	 43048
1.81462 	 34310
1.82038 	 19307
1.82617 	 10863
1.83193 	 8110
1.83772 	 7296
1.84348 	 9808
1.84927 	 27842
1.85503 	 53051
1.86082 	 49421
1.86658 	 33407
1.87237 	 36203
1.87813 	 44596
1.88392 	 33016
1.88968 	 18218
1.89547 	 9554
1.90123 	 6996
1.90702 	 6395
1.9128 	 5959
1.91857 	 5472
1.92435 	 5385
1.93012 	 5215
1.9359 	 5397
1.94167 	 5117
1.94745 	 6433
1.95322 	 13796
1.959 	 28460
1.96477 	 32482
1.97055 	 23019
1.97632 	 11595
1.9821 	 8585
1.98787 	 13488
1.99365 	 20751
1.99942 	 20386
2.0052 	 12323
2.01097 	 9175
2.01675 	 15147
2.02252 	 26253
2.0283 	 26292
2.03408 	 18375
2.03985 	 9050
2.04563 	 6182
2.0514 	 4740
2.05718 	 4184
2.06295 	 4314
2.06873 	 4295
2.0745 	 3880
2.08028 	 3999
2.08605 	 4234
2.09183 	 4304
2.0976 	 4458
2.10338 	 4236
2.10915 	 3845
2.11493 	 3991
2.1207 	 3998
2.12648 	 3950
2.13225 	 3774
2.13803 	 3596
2.1438 	 3902
2.14958 	 3628
2.15535 	 3495
2.16113 	 3882
2.16692 	 4673
2.17268 	 3041
2.17847 	 3919
2.18423 	 3432
2.19002 	 3288
2.19578 	 3622
2.20157 	 3676
2.20733 	 3315
2.21312 	 3305
2.21888 	 3401
2.22467 	 3767
2.23043 	 2916
2.23622 	 3138
2.24198 	 3508
2.24777 	 3486
2.25353 	 3551
2.25932 	 3507
2.26508 	 3300
2.27087 	 3239
