D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-14.D 06 Jun 24  07:38 pm
Start of data points
1.09263,27381328
1.09842,27740506
1.10418,26669640
1.10997,26010890
1.11573,25390332
1.12152,24722702
1.12728,24354708
1.13307,23809080
1.13883,23275350
1.14462,22964102
1.15038,22809990
1.15617,27855634
1.16193,689965
1.16772,530924
1.17348,468233
1.17927,438973
1.18503,492616
1.19082,648451
1.19658,947573
1.20237,1304581
1.20813,1876102
1.21392,1652494
1.21968,338341
1.22547,212703
1.23125,192983
1.23702,178889
1.2428,170775
1.24857,251267
1.25435,590274
1.26012,1186455
1.2659,968436
1.27167,207860
1.27745,120756
1.28322,111117
1.289,106286
1.29477,98621
1.30055,92266
1.30632,87526
1.3121,84320
1.31787,80655
1.32365,95705
1.32942,225865
1.3352,427785
1.34097,208402
1.34675,79212
1.35252,60169
1.3583,58443
1.36408,53964
1.36985,53500
1.37563,48954
1.3814,46943
1.38718,46608
1.39295,43952
1.39873,42092
1.4045,39292
1.41028,38712
1.41605,36186
1.42183,34095
1.4276,34559
1.43338,32706
1.43915,39325
1.44493,173009
1.4507,251376
1.45648,155981
1.46225,97233
1.46803,42475
1.4738,26970
1.47958,27549
1.48537,67785
1.49113,487350
1.49692,1154582
1.50268,728159
1.50847,200594
1.51423,62385
1.52002,27690
1.52578,23644
1.53157,29057
1.53733,30244
1.54312,22158
1.54888,18135
1.55467,17066
1.56043,16627
1.56622,15319
1.57198,15262
1.57777,15122
1.58353,15745
1.58932,14362
1.59508,13779
1.60087,13512
1.60663,13765
1.61242,13008
1.6182,12392
1.62397,12441
1.62975,12435
1.63552,11741
1.6413,11356
1.64707,11198
1.65285,11319
1.65862,10654
1.6644,10947
1.67017,11892
1.67595,18015
1.68172,23719
1.6875,17764
1.69327,12684
1.69905,10605
1.70482,9222
1.7106,9263
1.71637,9374
1.72215,9551
1.72792,8910
1.7337,61267
1.73948,989693
1.74525,3038377
1.75103,2838649
1.7568,1257520
1.76258,413980
1.76835,137239
1.77413,42001
1.7799,21127
1.78568,40528
1.79145,66467
1.79723,50315
1.803,39791
1.80878,44861
1.81455,35395
1.82033,20114
1.8261,11049
1.83188,8237
1.83765,8624
1.84343,10956
1.8492,28660
1.85498,55384
1.86075,50933
1.86653,32925
1.87232,36639
1.87808,46605
1.88387,33154
1.88963,17555
1.89542,10219
1.90118,7648
1.90697,6745
1.91273,5836
1.91852,5349
1.92428,5963
1.93007,5360
1.93583,4762
1.94162,5563
1.94738,6187
1.95317,13120
1.95893,29527
1.96472,37365
1.97048,22387
1.97627,12362
1.98203,8527
1.98782,14529
1.9936,21267
1.99937,21350
2.00515,13130
2.01092,9380
2.0167,15862
2.02247,29726
2.02825,30322
2.03402,17808
2.0398,10229
2.04557,6620
2.05135,4925
2.05712,4404
2.0629,4488
2.06867,3994
2.07445,4216
2.08022,4503
2.086,3982
2.09177,4365
2.09755,3890
2.10332,4369
2.1091,3756
2.11487,3720
2.12065,4045
2.12643,3610
2.1322,4672
2.13798,3800
2.14375,4036
2.14953,3765
2.1553,3905
2.16108,3961
2.16685,4396
2.17263,3984
2.1784,3977
2.18418,4188
2.18995,3827
2.19573,3560
2.2015,3455
2.20728,3516
2.21305,3768
2.21883,3395
2.2246,3465
2.23038,3130
2.23615,3461
2.24193,3111
2.2477,3726
2.25348,3160
2.25927,3676
2.26503,3614
2.27082,3142
2.27658,3209
2.28237,3299
2.28813,3019
2.29392,3528
2.29968,3604
2.30547,3016
2.31123,3585
2.31702,2908
2.32278,3196
2.32857,2921
2.33433,3093
2.34012,3052
2.34588,3167
2.35167,2952
2.35743,2830
2.36322,2758
2.36898,2942
2.37477,2693
2.38055,2995
2.38632,3005
2.3921,2652
2.39787,2635
2.40365,3098
2.40942,2778
2.4152,2684
2.42097,2760
2.42675,2873
2.43252,2787
2.4383,2674
2.44407,2833
2.44985,2675
2.45562,2859
2.4614,2878
2.46717,2709
2.47295,2637
2.47872,2342
2.4845,2777
2.49027,2392
2.49605,2674
2.50182,2440
2.5076,2559
2.51338,2764
2.51915,2519
2.52493,2818
2.5307,2183
2.53648,2497
2.54225,2653
2.54803,2487
2.5538,2184
2.55958,2743
2.56535,2642
2.57113,2239
2.5769,2496
2.58268,2282
2.58845,2141
2.59423,2074
2.6,2084
2.60578,2122
2.61155,2258
2.61733,2338
2.6231,2305
2.62888,2203
2.63467,2182
2.64043,2248
2.64622,2413
2.65198,2152
2.65777,2135
2.66353,2042
2.66932,2181
2.67508,2571
2.68087,2123
2.68663,2086
2.69242,1983
2.69818,2329
2.70397,2295
2.70973,2046
2.71552,2276
2.72128,2279
2.72707,1906
2.73283,2480
2.73862,2214
2.74438,2245
2.75017,2119
2.75593,1897
2.76172,2024
2.7675,2198
2.77327,2088
2.77905,2157
2.78482,2066
2.7906,2135
2.79637,1951
2.80215,2107
2.80792,1926
2.8137,1913
2.81947,1902
2.82525,1946
2.83102,1867
2.8368,2161
2.84257,2015
2.84835,1938
2.85412,1725
2.8599,1914
2.86567,2053
2.87145,2456
2.87722,1553
2.883,2054
2.88877,1842
2.89455,1922
2.90033,1853
2.9061,1890
2.91188,1834
2.91765,2080
2.92343,1782
2.9292,1691
2.93498,1444
2.94075,2120
2.94653,1965
2.9523,1995
2.95808,1824
2.96385,1678
2.96963,1602
2.9754,2113
2.98118,1851
2.98695,1922
2.99273,1568
2.9985,1877
3.00428,1843
3.01005,1508
3.01583,1718
3.02162,1744
3.02738,1526
3.03317,1807
3.03893,1571
3.04472,2004
3.05048,1593
3.05627,1945
3.06203,1929
3.06782,1567
3.07358,1630
3.07937,1654
3.08513,1450
3.09092,1657
3.09668,1428
3.10247,1588
3.10823,1881
3.11402,1441
3.11978,1867
3.12557,1440
3.13133,1565
3.13712,1606
3.14288,1681
3.14867,1464
3.15445,1627
3.16022,1355
3.166,1663
3.17177,1743
3.17755,1379
3.18332,1262
3.1891,1234
3.19487,1567
3.20065,1378
3.20642,1760
3.2122,1627
3.21797,1490
3.22375,1340
3.22952,1482
3.2353,1744
3.24107,1458
3.24685,1580
3.25262,1670
3.2584,1464
3.26417,1643
3.26995,1261
3.27572,1538
3.2815,1563
3.28728,1409
3.29305,1189
3.29883,1485
3.3046,1168
3.31038,1373
3.31615,1489
3.32193,1419
3.3277,1195
3.33348,1555
3.33925,1678
3.34503,968
3.3508,1539
3.35658,1488
3.36235,1449
3.36813,1266
3.3739,1172
3.37968,1442
3.38545,1323
3.39123,1377
3.397,1361
3.40278,1546
3.40857,1258
3.41433,1290
3.42012,993
3.42588,1377
3.43167,1024
3.43743,1569
3.44322,1235
3.44898,1158
3.45477,1082
3.46053,1570
3.46632,1162
3.47208,1150
3.47787,1258
3.48363,1472
3.48942,1134
3.49518,972
3.50097,1103
3.50673,1205
3.51252,1391
3.51828,1236
3.52407,1105
3.52983,1505
3.53562,1223
3.5414,1169
3.54717,1152
3.55295,1279
3.55872,1313
3.5645,1455
3.57027,1610
3.57605,1248
3.58182,1152
3.5876,1092
3.59337,1159
3.59915,998
3.60492,1432
3.6107,1370
3.61647,1227
3.62225,1430
3.62802,575
3.6338,996
3.63957,1548
3.64535,1068
3.65112,1201
3.6569,984
3.66268,1136
3.66845,1365
3.67423,1196
3.68,1041
3.68578,1096
3.69155,949
3.69733,1057
3.7031,1050
3.70888,627
3.71465,1238
3.72043,1092
3.7262,821
3.73198,1279
3.73775,853
3.74353,1057
3.7493,1319
3.75508,1056
3.76085,1012
3.76663,1060
3.7724,828
3.77818,927
3.78395,1345
3.78973,1133
3.79552,1125
3.80128,1059
3.80707,908
3.81283,1252
3.81862,1411
3.82438,859
3.83017,952
3.83593,913
3.84172,896
3.84748,1451
3.85327,1036
3.85903,853
3.86482,957
3.87058,860
3.87637,1057
3.88213,1067
3.88792,913
3.89368,1221
3.89947,618
3.90523,858
3.91102,929
3.9168,1017
3.92257,955
3.92835,731
3.93412,1329
3.9399,908
3.94567,819
3.95145,813
3.95722,702
3.963,1182
3.96877,372
3.97455,619
3.98032,696
3.9861,859
3.99187,968
3.99765,964
4.00342,1006
4.0092,747
4.01497,1340
4.02075,980
4.02652,735
4.0323,636
4.03807,660
4.04385,810
4.04963,1587
4.0554,684
4.06118,945
4.06695,848
4.07273,1017
4.0785,917
4.08428,1071
4.09005,962
4.09583,13118
4.1016,17587
4.10738,17953
4.11315,16322
4.11893,14957
4.1247,12272
4.13048,13528
4.13625,12291
4.14203,10924
4.1478,10292
4.15358,9024
4.15935,9093
4.16513,9231
4.1709,7964
4.17668,7787
4.18247,7511
4.18823,7165
4.19402,6791
4.19978,6249
4.20557,5678
4.21133,5473
4.21712,5625
4.22288,5153
4.22867,5145
4.23443,5008
4.24022,4730
4.24598,4644
4.25177,4735
4.25753,3430
4.26332,3934
4.26908,3727
4.27487,3878
4.28063,3623
4.28642,3815
4.29218,3103
4.29797,3440
4.30375,3427
4.30952,3312
4.3153,3018
4.32107,3198
4.32685,3333
4.33262,2982
4.3384,2702
4.34417,3093
4.34995,3050
4.35572,2386
4.3615,2668
4.36727,2573
4.37305,2834
4.37882,2795
4.3846,2396
4.39037,2894
4.39615,2476
4.40192,2333
4.4077,2349
4.41347,2138
4.41925,2353
4.42502,2372
4.4308,2422
4.43658,2371
4.44235,2289
4.44813,2132
4.4539,2427
4.45968,2103
4.46545,2125
4.47123,2197
4.477,2440
4.48278,1878
4.48855,2246
4.49433,1742
4.5001,1684
4.50588,1602
4.51165,1987
4.51743,1678
4.5232,2005
4.52898,2032
4.53475,2175
4.54053,1632
4.5463,2221
4.55208,1957
4.55787,1966
4.56363,1945
4.56942,1866
4.57518,1884
4.58097,1804
4.58673,1547
4.59252,2151
4.59828,1669
4.60407,1807
4.60983,1650
4.61562,1560
4.62138,1865
4.62717,1758
