D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-0.D 06 Jun 24  02:31 pm
Start of data points
1.09283 	 28271626
1.0986 	 27066316
1.10438 	 26941362
1.11015 	 26257130
1.11593 	 25471216
1.1217 	 25057182
1.12748 	 24363186
1.13327 	 23963922
1.13903 	 23351352
1.14482 	 23102218
1.15058 	 22744292
1.15637 	 25168086
1.16213 	 2105464
1.16792 	 538447
1.17368 	 455777
1.17947 	 416580
1.18523 	 421884
1.19102 	 530107
1.19678 	 755414
1.20257 	 1115082
1.20833 	 1441767
1.21412 	 2165080
1.21988 	 834459
1.22567 	 221013
1.23143 	 187554
1.23722 	 175923
1.24298 	 163051
1.24877 	 173427
1.25453 	 351334
1.26032 	 789850
1.2661 	 1360322
1.27187 	 527880
1.27765 	 136903
1.28342 	 108319
1.2892 	 102863
1.29497 	 94498
1.30075 	 89734
1.30652 	 85999
1.3123 	 80049
1.31807 	 77109
1.32385 	 75498
1.32962 	 116649
1.3354 	 297053
1.34117 	 393679
1.34695 	 129923
1.35272 	 64184
1.3585 	 55283
1.36427 	 52392
1.37005 	 50001
1.37582 	 47580
1.3816 	 43778
1.38738 	 43356
1.39315 	 41261
1.39893 	 39858
1.4047 	 37302
1.41048 	 37576
1.41625 	 35796
1.42203 	 34153
1.4278 	 32004
1.43358 	 31377
1.43935 	 29744
1.44513 	 47840
1.4509 	 215006
1.45668 	 209404
1.46245 	 138904
1.46823 	 75097
1.474 	 34588
1.47978 	 24981
1.48555 	 25742
1.49133 	 101756
1.4971 	 653160
1.50288 	 1134344
1.50865 	 554963
1.51443 	 146149
1.52022 	 45427
1.52598 	 24733
1.53177 	 22354
1.53753 	 28813
1.54332 	 27047
1.54908 	 20101
1.55487 	 16987
1.56063 	 15733
1.56642 	 15682
1.57218 	 15218
1.57797 	 14246
1.58373 	 14136
1.58952 	 13367
1.59528 	 13540
1.60107 	 12600
1.60683 	 12306
1.61262 	 11353
1.61838 	 12249
1.62417 	 12327
1.62993 	 11283
1.63572 	 11745
1.64148 	 10271
1.64727 	 10671
1.65305 	 10734
1.65882 	 10323
1.6646 	 10410
1.67037 	 9310
1.67615 	 11382
