D:\MassHunter\GCMS\1\data\Elizabeth\B06\24.06.06\RAU-R505-7.D 06 Jun 24  05:05 pm
Start of data points
1.09303 	 28236828
1.0988 	 27622368
1.10458 	 26775674
1.11035 	 26013082
1.11613 	 25564662
1.1219 	 24748792
1.12768 	 24361228
1.13345 	 23849994
1.13923 	 23315242
1.145 	 23031068
1.15078 	 22896882
1.15655 	 26669028
1.16233 	 661555
1.1681 	 526389
1.17388 	 462694
1.17965 	 443652
1.18543 	 501099
1.1912 	 682791
1.19698 	 1017951
1.20275 	 1372483
1.20853 	 2010140
1.2143 	 1504735
1.22008 	 302688
1.22587 	 211048
1.23163 	 194368
1.23742 	 179187
1.24318 	 175620
1.24897 	 267727
1.25473 	 648512
1.26052 	 1275435
1.26628 	 871686
1.27207 	 187730
1.27783 	 122358
1.28362 	 113605
1.28938 	 105596
1.29517 	 98681
1.30093 	 92061
1.30672 	 88212
1.31248 	 81725
1.31827 	 81190
1.32403 	 103583
1.32982 	 246544
1.33558 	 425991
1.34137 	 186955
1.34713 	 75344
1.35292 	 61394
1.3587 	 56434
1.36447 	 53446
1.37025 	 51386
1.37602 	 49384
1.3818 	 47068
1.38757 	 44744
1.39335 	 43067
1.39912 	 40808
1.4049 	 42409
1.41067 	 38576
1.41645 	 35690
1.42222 	 35704
1.428 	 33088
1.43377 	 33220
1.43955 	 42374
1.44532 	 189015
1.4511 	 235401
1.45687 	 150976
1.46265 	 90246
1.46842 	 39849
1.4742 	 27781
1.47998 	 26164
1.48575 	 82155
1.49153 	 556938
1.4973 	 1147665
1.50308 	 645449
1.50885 	 171425
1.51463 	 54868
1.5204 	 26967
1.52618 	 23176
1.53195 	 29240
1.53773 	 28800
1.5435 	 22006
1.54928 	 18481
1.55505 	 16391
1.56083 	 15923
1.5666 	 15048
1.57238 	 15751
1.57815 	 14818
1.58393 	 13551
1.5897 	 14484
1.59548 	 14294
1.60125 	 13851
1.60703 	 12873
1.61282 	 12310
1.61858 	 12575
1.62437 	 12019
1.63013 	 11823
1.63592 	 12086
1.64168 	 11051
1.64747 	 11238
1.65323 	 11139
1.65902 	 10404
1.66478 	 11756
1.67057 	 11926
1.67633 	 17773
1.68212 	 23459
1.68788 	 17742
1.69367 	 12269
1.69943 	 9254
1.70522 	 9094
1.71098 	 9159
1.71677 	 8946
1.72253 	 8977
1.72832 	 9701
1.7341 	 90657
1.73987 	 1224480
1.74565 	 3112378
1.75142 	 2564609
1.7572 	 1069179
1.76297 	 352980
1.76875 	 110368
1.77452 	 35065
1.7803 	 20569
1.78607 	 43748
1.79185 	 64570
1.79762 	 45899
1.8034 	 38532
1.80917 	 44416
1.81495 	 32141
1.82072 	 17068
1.8265 	 10191
1.83227 	 8191
1.83805 	 7751
1.84382 	 11384
1.8496 	 31499
1.85537 	 58483
1.86115 	 46776
1.86693 	 31528
1.8727 	 38328
1.87848 	 44175
1.88425 	 30466
1.89003 	 15172
1.8958 	 9602
1.90158 	 6836
1.90735 	 5533
